element,opponent_team_name,total_points,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded
393,Bournemouth,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
393,Newcastle,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
393,Arsenal,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
393,Burnley,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
393,Everton,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
393,Crystal Palace,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
393,Chelsea,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
393,Man Utd,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
393,Brentford,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
393,Aston Villa,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
393,Man City,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
393,Nott'm Forest,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
393,West Ham,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
394,Bournemouth,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
394,Newcastle,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
394,Arsenal,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
394,Burnley,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
394,Everton,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
394,Crystal Palace,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
394,Chelsea,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
394,Man Utd,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
394,Brentford,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
394,Aston Villa,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
394,Man City,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
394,Nott'm Forest,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
394,West Ham,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
395,Bournemouth,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
395,Newcastle,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
395,Arsenal,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
395,Burnley,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
395,Everton,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
395,Crystal Palace,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
395,Chelsea,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
395,Man Utd,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
395,Brentford,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
395,Aston Villa,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
395,Man City,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
395,Nott'm Forest,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
395,West Ham,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
396,Bournemouth,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
396,Newcastle,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
396,Arsenal,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
396,Burnley,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
396,Everton,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
396,Crystal Palace,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
396,Chelsea,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
396,Man Utd,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
396,Brentford,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
396,Aston Villa,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
396,Man City,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
396,Nott'm Forest,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
396,West Ham,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
397,Bournemouth,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
397,Newcastle,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
397,Arsenal,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
397,Burnley,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
397,Everton,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
397,Crystal Palace,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
397,Chelsea,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
397,Man Utd,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
397,Brentford,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
397,Aston Villa,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
397,Man City,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
397,Nott'm Forest,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
397,West Ham,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
398,Bournemouth,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
398,Newcastle,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
398,Arsenal,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
398,Burnley,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
398,Everton,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
398,Crystal Palace,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
398,Chelsea,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
398,Man Utd,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
398,Brentford,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
398,Aston Villa,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
398,Man City,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
398,Nott'm Forest,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
398,West Ham,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
399,Wolves,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
399,Spurs,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
399,Brighton,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
399,Man Utd,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
399,Arsenal,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
399,Burnley,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
399,Brentford,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
399,Everton,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
399,Aston Villa,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
399,Bournemouth,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
399,Liverpool,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
399,Newcastle,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
399,Leeds,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
400,Wolves,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
400,Spurs,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
400,Brighton,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
400,Man Utd,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
400,Arsenal,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
400,Burnley,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
400,Brentford,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
400,Everton,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
400,Aston Villa,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
400,Bournemouth,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
400,Liverpool,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
400,Newcastle,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
400,Leeds,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
401,Wolves,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
401,Spurs,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
401,Brighton,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
401,Man Utd,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
401,Arsenal,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
401,Burnley,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
401,Brentford,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
401,Everton,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
401,Aston Villa,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
401,Bournemouth,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
401,Liverpool,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
401,Newcastle,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
401,Leeds,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
402,Wolves,9,1,90,0,0,1,0,0,0,0,0,0,0,1,33,9,3,6,15,1,0.04,0.02,0.06,0.56
402,Spurs,1,2,22,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0.00,0.00,0.00,0.08
402,Brighton,0,3,90,0,0,0,2,0,0,0,1,0,0,0,-1,5,3,3,8,1,0.00,0.46,0.46,2.30
402,Man Utd,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
402,Arsenal,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
402,Burnley,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
402,Brentford,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
402,Everton,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
402,Aston Villa,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
402,Bournemouth,1,10,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.00,0.00,0.00,0.02
402,Liverpool,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
402,Newcastle,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
402,Leeds,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
403,Wolves,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
403,Spurs,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
403,Brighton,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
403,Man Utd,6,4,90,0,0,1,0,0,0,0,0,0,0,0,22,3,0,0,3,1,0.00,0.00,0.00,1.51
403,Arsenal,4,5,90,0,0,0,1,0,0,0,0,0,0,0,16,12,6,2,14,1,0.00,0.00,0.00,0.96
403,Burnley,2,6,69,0,0,0,1,0,0,0,0,0,0,0,14,6,3,0,6,1,0.04,0.19,0.23,0.41
403,Brentford,12,7,90,0,1,1,0,0,0,0,0,0,0,3,41,6,1,1,7,1,0.06,0.04,0.10,0.83
403,Everton,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
403,Aston Villa,2,9,90,0,0,0,1,0,0,0,0,0,0,0,6,2,5,1,3,1,0.07,0.05,0.12,0.81
403,Bournemouth,2,10,90,0,0,0,1,0,0,0,0,0,0,0,10,4,1,1,5,1,0.00,0.00,0.00,0.72
403,Liverpool,6,11,90,0,0,1,0,0,0,0,0,0,0,0,26,4,4,1,5,1,0.00,0.00,0.00,0.71
403,Newcastle,1,12,90,0,0,0,2,0,0,0,0,0,0,0,8,3,2,3,6,1,0.00,0.05,0.05,2.24
403,Leeds,6,13,90,1,0,0,2,0,0,0,1,0,0,0,13,3,6,1,4,1,0.77,0.17,0.94,1.54
404,Wolves,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
404,Spurs,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
404,Brighton,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
404,Man Utd,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
404,Arsenal,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
404,Burnley,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
404,Brentford,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
404,Everton,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
404,Aston Villa,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
404,Bournemouth,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
404,Liverpool,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
404,Newcastle,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
404,Leeds,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
405,Wolves,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
405,Spurs,1,2,67,0,0,0,2,0,0,0,0,0,0,0,9,4,2,1,5,0,0.14,0.12,0.26,1.03
405,Brighton,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
405,Man Utd,1,4,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.00,0.00,0.00,0.09
405,Arsenal,1,5,22,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,2,0,0.00,0.03,0.03,0.23
405,Burnley,1,6,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.05,0.00,0.05,0.00
405,Brentford,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
405,Everton,6,8,90,0,0,1,0,0,0,0,0,0,0,0,26,4,1,2,6,1,0.09,0.02,0.11,0.81
405,Aston Villa,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
405,Bournemouth,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
405,Liverpool,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
405,Newcastle,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
405,Leeds,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
406,Wolves,1,1,8,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,1,0,0.00,0.00,0.00,0.08
406,Spurs,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
406,Brighton,1,3,84,0,0,0,1,0,0,0,1,0,0,0,8,2,1,4,6,1,0.00,0.01,0.01,1.19
406,Man Utd,8,4,90,0,0,1,0,0,0,0,0,0,0,0,27,10,5,2,12,1,0.00,0.01,0.01,1.51
406,Arsenal,1,5,45,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,3,1,0.00,0.00,0.00,0.35
406,Burnley,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
406,Brentford,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
406,Everton,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
406,Aston Villa,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
406,Bournemouth,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
406,Liverpool,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
406,Newcastle,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
406,Leeds,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
407,Wolves,1,1,24,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,4,0,0.00,0.00,0.00,0.21
407,Spurs,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
407,Brighton,2,3,84,0,0,0,1,0,0,0,0,0,0,0,7,6,5,0,6,1,0.00,0.02,0.02,1.19
407,Man Utd,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
407,Arsenal,1,5,45,0,0,0,1,0,0,0,0,0,0,0,5,6,2,1,7,0,0.00,0.00,0.00,0.61
407,Burnley,12,6,90,1,1,0,1,0,0,0,0,0,0,1,33,4,3,0,4,1,0.18,0.04,0.22,0.41
407,Brentford,5,7,90,0,0,1,0,0,0,0,1,0,0,0,26,3,4,1,4,1,0.00,0.03,0.03,0.83
407,Everton,7,8,90,0,0,1,0,0,0,0,0,0,0,1,32,3,8,3,6,1,0.02,0.19,0.21,0.81
407,Aston Villa,2,9,90,0,0,0,1,0,0,0,0,0,0,0,16,5,5,2,7,1,0.03,0.04,0.07,0.81
407,Bournemouth,2,10,90,0,0,0,1,0,0,0,0,0,0,0,14,3,9,1,4,1,0.00,0.01,0.01,0.72
407,Liverpool,13,11,90,0,1,1,0,0,0,0,0,0,0,2,40,9,4,2,11,1,0.00,0.01,0.01,0.71
407,Newcastle,1,12,90,0,0,0,2,0,0,0,0,0,0,0,11,8,8,1,9,1,0.00,0.07,0.07,2.24
407,Leeds,3,13,90,0,1,0,2,0,0,0,1,0,0,0,7,4,7,0,4,1,0.00,0.27,0.27,1.54
408,Wolves,6,1,90,0,0,1,0,0,0,0,0,0,0,0,26,4,4,0,4,1,0.00,0.08,0.08,0.56
408,Spurs,1,2,90,0,0,0,2,0,0,0,0,0,0,0,5,5,2,2,7,1,0.00,0.01,0.01,1.11
408,Brighton,1,3,5,0,0,0,1,0,0,0,0,0,0,0,-1,1,0,0,1,0,0.00,0.00,0.00,1.11
408,Man Utd,6,4,90,0,0,1,0,0,0,0,0,0,0,0,25,7,1,0,7,1,0.00,0.01,0.01,1.51
408,Arsenal,2,5,90,0,0,0,1,0,0,0,0,0,0,0,5,6,1,0,6,1,0.00,0.00,0.00,0.96
408,Burnley,2,6,90,0,0,0,1,0,0,0,0,0,0,0,13,5,4,1,6,1,0.00,0.03,0.03,0.41
408,Brentford,9,7,90,0,0,1,0,0,0,0,0,0,0,1,32,10,4,1,11,1,0.00,0.03,0.03,0.83
408,Everton,6,8,90,0,0,1,0,0,0,0,0,0,0,0,30,7,6,1,8,1,0.00,0.02,0.02,0.81
408,Aston Villa,4,9,90,0,0,0,1,0,0,0,0,0,0,0,14,12,2,0,12,1,0.13,0.02,0.15,0.81
408,Bournemouth,2,10,90,0,0,0,1,0,0,0,0,0,0,0,12,8,0,0,8,1,0.00,0.01,0.01,0.72
408,Liverpool,6,11,90,0,0,1,0,0,0,0,0,0,0,0,31,6,4,1,7,1,0.00,0.00,0.00,0.71
408,Newcastle,7,12,90,1,0,0,2,0,0,0,0,0,0,0,24,3,1,1,4,1,0.08,0.10,0.18,2.24
408,Leeds,1,13,90,0,0,0,2,0,0,0,0,0,0,0,2,1,2,0,1,1,0.03,0.02,0.05,1.54
409,Wolves,6,1,81,0,0,1,0,0,0,0,0,0,0,0,28,2,4,0,2,1,0.00,0.01,0.01,0.47
409,Spurs,1,2,90,0,0,0,2,0,0,0,0,0,0,0,9,8,4,0,8,1,0.00,0.02,0.02,1.11
409,Brighton,1,3,90,0,0,0,2,0,0,0,0,0,0,0,7,4,5,0,4,1,0.00,0.01,0.01,2.30
409,Man Utd,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
409,Arsenal,1,5,3,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0.00,0.00,0.00,0.16
409,Burnley,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
409,Brentford,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
409,Everton,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
409,Aston Villa,2,9,60,0,0,0,1,0,0,0,0,0,0,0,3,3,2,0,3,1,0.00,0.02,0.02,0.54
